_id,TIPO_INCIDENCIA,FECHA_REPORTE,ESTADO,USUARIOID,MANTENIMEINTOID
INC-14049,VANDALISMO,2023-12-21T00:00:00Z,CERRADA,['950-23-1869'],['MNT-07474']
INC-1405,MAL FUNCIONAMIENTO,2024-07-08T00:00:00Z,CERRADA,"['736-93-1739', '613-06-5700']","['MNT-02608', 'MNT-09133']"
INC-14050,DESGASTE,2023-09-11T00:00:00Z,ABIERTA,['418-66-8675'],['MNT-04474']
INC-14051,DESGASTE,2024-04-16T00:00:00Z,CERRADA,['049-79-1400'],"['MNT-02710', 'MNT-12855']"
INC-14052,VANDALISMO,2024-02-19T00:00:00Z,ABIERTA,['483-51-0038'],['MNT-05677']
INC-14053,MAL FUNCIONAMIENTO,2023-12-24T00:00:00Z,ABIERTA,['851-25-9983'],"['MNT-00133', 'MNT-01530']"
INC-14054,MAL FUNCIONAMIENTO,2023-12-24T00:00:00Z,ABIERTA,['787-67-7298'],['MNT-01560']
INC-14055,MAL FUNCIONAMIENTO,2024-04-02T00:00:00Z,CERRADA,['853-51-9690'],['MNT-14028']
INC-14056,VANDALISMO,2024-11-07T00:00:00Z,ABIERTA,['105-96-7028'],['MNT-05824']
INC-14057,MAL FUNCIONAMIENTO,2023-11-17T00:00:00Z,ABIERTA,['523-97-5385'],['MNT-07859']
INC-14058,ROTURA,2024-02-01T00:00:00Z,ABIERTA,['338-30-8807'],['MNT-03899']
INC-14059,DESGASTE,2024-08-10T00:00:00Z,ABIERTA,['269-56-7027'],['MNT-07860']
INC-1406,VANDALISMO,2024-09-13T00:00:00Z,ABIERTA,['385-23-7311'],['MNT-10608']
INC-14060,DESGASTE,2023-10-22T00:00:00Z,ABIERTA,['237-02-4344'],['MNT-11951']
INC-14061,DESGASTE,2023-04-11T00:00:00Z,CERRADA,['858-14-5364'],['MNT-14836']
INC-14062,DESGASTE,2024-04-14T00:00:00Z,CERRADA,['115-95-5389'],"['MNT-09598', 'MNT-12651']"
INC-14063,ROTURA,2024-02-28T00:00:00Z,ABIERTA,['514-18-9149'],['MNT-08071']
INC-14064,MAL FUNCIONAMIENTO,2024-03-02T00:00:00Z,ABIERTA,['141-65-0725'],"['MNT-01953', 'MNT-07275']"
INC-14065,DESGASTE,2024-09-14T00:00:00Z,CERRADA,['614-24-5794'],['MNT-01168']
INC-14066,MAL FUNCIONAMIENTO,2024-02-03T00:00:00Z,ABIERTA,['107-66-7259'],['MNT-12693']
INC-14067,MAL FUNCIONAMIENTO,2024-03-29T00:00:00Z,ABIERTA,['137-04-2057'],['MNT-03071']
INC-14068,MAL FUNCIONAMIENTO,2024-09-22T00:00:00Z,CERRADA,['153-25-9760'],['MNT-04642']
INC-14069,MAL FUNCIONAMIENTO,2024-02-21T00:00:00Z,ABIERTA,['856-45-2243'],"['MNT-07962', 'MNT-13123']"
INC-1407,MAL FUNCIONAMIENTO,2024-08-14T00:00:00Z,ABIERTA,['546-27-8063'],['MNT-12073']
INC-14070,MAL FUNCIONAMIENTO,2024-01-16T00:00:00Z,CERRADA,['918-28-1060'],['MNT-03064']
INC-14071,DESGASTE,2024-07-06T00:00:00Z,CERRADA,['575-21-6618'],"['MNT-03138', 'MNT-10181']"
INC-14072,ROTURA,2024-01-24T00:00:00Z,ABIERTA,['351-27-5254'],['MNT-03637']
INC-14073,ROTURA,2024-07-22T00:00:00Z,CERRADA,['975-65-4014'],['MNT-06108']
INC-14074,VANDALISMO,2024-06-14T00:00:00Z,CERRADA,['403-10-7168'],['MNT-06993']
INC-14075,DESGASTE,2024-08-27T00:00:00Z,CERRADA,['817-38-9539'],['MNT-03446']
INC-14076,MAL FUNCIONAMIENTO,2024-07-22T00:00:00Z,CERRADA,['220-32-7519'],['MNT-12682']
INC-14077,DESGASTE,2024-07-20T00:00:00Z,CERRADA,['682-00-8073'],['MNT-13825']
INC-14078,DESGASTE,2024-09-16T00:00:00Z,CERRADA,['993-75-3281'],['MNT-05335']
INC-14079,VANDALISMO,2023-12-21T00:00:00Z,CERRADA,['418-27-0546'],['MNT-09437']
INC-1408,ROTURA,2024-05-13T00:00:00Z,ABIERTA,['043-50-2321'],"['MNT-06092', 'MNT-08144']"
INC-14080,ROTURA,2024-05-18T00:00:00Z,CERRADA,['837-71-6783'],['MNT-06516']
INC-14081,DESGASTE,2024-12-05T00:00:00Z,ABIERTA,['255-52-9522'],['MNT-03978']
INC-14082,ROTURA,2024-04-16T00:00:00Z,ABIERTA,['801-89-9265'],"['MNT-07422', 'MNT-13233']"
INC-14083,ROTURA,2024-08-27T00:00:00Z,ABIERTA,['182-61-5990'],['MNT-10238']
INC-14084,MAL FUNCIONAMIENTO,2024-01-17T00:00:00Z,CERRADA,['137-44-5961'],['MNT-10822']
INC-14085,VANDALISMO,2024-02-25T00:00:00Z,ABIERTA,['606-54-4351'],['MNT-11518']
INC-14086,MAL FUNCIONAMIENTO,2024-04-22T00:00:00Z,ABIERTA,['856-82-9520'],['MNT-04914']
INC-14087,ROTURA,2024-06-22T00:00:00Z,CERRADA,['618-80-7724'],['MNT-00190']
INC-14088,MAL FUNCIONAMIENTO,2024-03-28T00:00:00Z,CERRADA,['303-29-9737'],['MNT-09902']
INC-14089,VANDALISMO,2024-10-02T00:00:00Z,CERRADA,['818-75-6359'],['MNT-12831']
INC-1409,ROTURA,2024-04-15T00:00:00Z,ABIERTA,"['254-30-8935', '167-53-9210', '111-57-0612']",['MNT-09271']
INC-14090,MAL FUNCIONAMIENTO,2023-11-23T00:00:00Z,CERRADA,['721-39-1707'],['MNT-06694']
INC-14091,DESGASTE,2023-11-02T00:00:00Z,CERRADA,['373-45-3662'],['MNT-04499']
INC-14092,ROTURA,2024-05-21T00:00:00Z,ABIERTA,['876-40-4492'],['MNT-08576']
INC-14093,MAL FUNCIONAMIENTO,2024-08-30T00:00:00Z,ABIERTA,['762-58-5646'],['MNT-05805']
INC-14094,DESGASTE,2024-08-27T00:00:00Z,ABIERTA,['497-08-9467'],['MNT-08669']
INC-14095,ROTURA,2024-01-10T00:00:00Z,CERRADA,['753-54-9380'],['MNT-02828']
INC-14096,DESGASTE,2024-06-29T00:00:00Z,ABIERTA,['827-72-4027'],['MNT-04102']
INC-14097,VANDALISMO,2024-09-01T00:00:00Z,ABIERTA,['758-71-7752'],['MNT-14276']
INC-14098,DESGASTE,2023-11-13T00:00:00Z,CERRADA,['080-35-6266'],['MNT-04367']
INC-14099,ROTURA,2024-07-26T00:00:00Z,CERRADA,['088-09-4602'],['MNT-11151']
INC-141,ROTURA,2023-01-12T00:00:00Z,CERRADA,"['433-06-8898', '999-56-0502', '235-22-0229']",['MNT-07470']
INC-1410,VANDALISMO,2024-07-11T00:00:00Z,CERRADA,['696-02-7026'],['MNT-09144']
INC-14100,ROTURA,2023-10-16T00:00:00Z,ABIERTA,['544-27-4774'],['MNT-07211']
INC-14101,MAL FUNCIONAMIENTO,2024-12-05T00:00:00Z,CERRADA,['469-36-6585'],['MNT-08389']
INC-14102,VANDALISMO,2024-06-02T00:00:00Z,CERRADA,['520-60-9566'],['MNT-06757']
INC-14103,MAL FUNCIONAMIENTO,2024-07-03T00:00:00Z,CERRADA,['506-26-7869'],['MNT-09744']
INC-14104,VANDALISMO,2024-02-07T00:00:00Z,ABIERTA,['309-21-7446'],['MNT-00617']
INC-14105,MAL FUNCIONAMIENTO,2024-01-22T00:00:00Z,ABIERTA,['869-34-7156'],"['MNT-00962', 'MNT-11880']"
INC-14106,MAL FUNCIONAMIENTO,2024-10-03T00:00:00Z,CERRADA,['427-20-2669'],['MNT-08650']
INC-14107,DESGASTE,2024-05-01T00:00:00Z,ABIERTA,['345-57-6941'],['MNT-04248']
INC-14108,VANDALISMO,2024-10-12T00:00:00Z,CERRADA,['861-29-9432'],"['MNT-04217', 'MNT-10841']"
INC-14109,DESGASTE,2023-07-11T00:00:00Z,CERRADA,['450-38-1547'],['MNT-05834']
INC-1411,DESGASTE,2024-05-14T00:00:00Z,ABIERTA,"['450-94-5820', '174-06-8120']","['MNT-04243', 'MNT-08982']"
INC-14110,DESGASTE,2024-05-24T00:00:00Z,ABIERTA,['601-69-3391'],['MNT-08343']
INC-14111,DESGASTE,2023-11-18T00:00:00Z,CERRADA,['613-24-9196'],['MNT-05781']
INC-14112,MAL FUNCIONAMIENTO,2024-06-06T00:00:00Z,ABIERTA,['369-29-3293'],['MNT-00298']
INC-14113,MAL FUNCIONAMIENTO,2024-02-24T00:00:00Z,CERRADA,['359-07-5746'],"['MNT-05662', 'MNT-11567']"
INC-14114,MAL FUNCIONAMIENTO,2024-07-15T00:00:00Z,CERRADA,['137-53-4615'],['MNT-03168']
INC-14115,MAL FUNCIONAMIENTO,2024-08-30T00:00:00Z,ABIERTA,['102-66-3996'],['MNT-04090']
INC-14116,VANDALISMO,2024-02-23T00:00:00Z,CERRADA,['329-22-9364'],['MNT-14706']
INC-14117,VANDALISMO,2024-02-26T00:00:00Z,ABIERTA,['381-18-9944'],"['MNT-02283', 'MNT-06459', 'MNT-10484', 'MNT-14373']"
INC-14118,ROTURA,2024-04-27T00:00:00Z,ABIERTA,['480-04-8424'],"['MNT-00778', 'MNT-01608']"
INC-14119,VANDALISMO,2023-12-24T00:00:00Z,ABIERTA,['394-25-4920'],['MNT-03811']
INC-1412,ROTURA,2024-07-10T00:00:00Z,ABIERTA,"['641-21-6744', '238-79-5970']",['MNT-04913']
INC-14120,DESGASTE,2024-07-01T00:00:00Z,ABIERTA,['586-86-1928'],['MNT-02104']
INC-14121,VANDALISMO,2024-01-25T00:00:00Z,ABIERTA,['031-99-2697'],['MNT-05509']
INC-14122,VANDALISMO,2024-08-25T00:00:00Z,ABIERTA,['208-99-2006'],['MNT-14814']
INC-14123,MAL FUNCIONAMIENTO,2023-11-20T00:00:00Z,ABIERTA,['313-61-7459'],['MNT-01484']
INC-14124,ROTURA,2024-07-12T00:00:00Z,CERRADA,['087-66-0203'],['MNT-00952']
INC-14125,VANDALISMO,2023-12-08T00:00:00Z,CERRADA,['066-65-0175'],['MNT-02434']
INC-14126,DESGASTE,2023-11-20T00:00:00Z,CERRADA,['657-02-4959'],['MNT-06290']
INC-14127,DESGASTE,2023-10-22T00:00:00Z,CERRADA,['245-30-0573'],['MNT-02252']
INC-14128,ROTURA,2023-12-25T00:00:00Z,ABIERTA,['922-92-1842'],['MNT-14436']
INC-14129,MAL FUNCIONAMIENTO,2023-11-25T00:00:00Z,ABIERTA,['990-34-7933'],['MNT-00396']
INC-1413,VANDALISMO,2024-07-14T00:00:00Z,CERRADA,"['852-68-3513', '218-00-4040']",['MNT-11833']
INC-14130,DESGASTE,2024-11-09T00:00:00Z,CERRADA,['839-56-6416'],"['MNT-02824', 'MNT-05271']"
INC-14131,VANDALISMO,2024-08-16T00:00:00Z,CERRADA,['609-24-1352'],['MNT-00642']
INC-14132,MAL FUNCIONAMIENTO,2024-08-16T00:00:00Z,CERRADA,['681-51-6047'],['MNT-08798']
INC-14133,DESGASTE,2024-03-06T00:00:00Z,ABIERTA,['539-06-1461'],"['MNT-05162', 'MNT-07880', 'MNT-13529']"
INC-14134,VANDALISMO,2024-09-23T00:00:00Z,ABIERTA,['342-12-9340'],"['MNT-05845', 'MNT-13951']"
INC-14135,VANDALISMO,2024-03-04T00:00:00Z,ABIERTA,['943-00-3375'],"['MNT-03175', 'MNT-14314']"
INC-14136,MAL FUNCIONAMIENTO,2023-11-15T00:00:00Z,CERRADA,['060-57-0348'],['MNT-10527']
INC-14137,VANDALISMO,2024-01-29T00:00:00Z,ABIERTA,['734-21-9116'],['MNT-04113']
INC-14138,VANDALISMO,2024-04-25T00:00:00Z,CERRADA,['885-57-6046'],['MNT-12015']
INC-14139,VANDALISMO,2024-04-28T00:00:00Z,ABIERTA,['149-10-8062'],['MNT-14006']
INC-1414,MAL FUNCIONAMIENTO,2024-11-02T00:00:00Z,CERRADA,"['427-83-1299', '989-19-6891']",['MNT-14756']
INC-14140,DESGASTE,2024-01-03T00:00:00Z,CERRADA,['733-90-5995'],['MNT-05795']
INC-14141,MAL FUNCIONAMIENTO,2024-12-01T00:00:00Z,CERRADA,['522-89-4339'],['MNT-06908']
INC-14142,DESGASTE,2023-11-04T00:00:00Z,CERRADA,['158-03-9418'],['MNT-12504']
INC-14143,MAL FUNCIONAMIENTO,2024-04-23T00:00:00Z,CERRADA,['218-97-4042'],['MNT-10039']
INC-14144,ROTURA,2024-08-31T00:00:00Z,ABIERTA,['567-56-9266'],['MNT-09155']
INC-14145,MAL FUNCIONAMIENTO,2023-10-17T00:00:00Z,CERRADA,['569-07-0119'],"['MNT-00975', 'MNT-07656']"
INC-14146,DESGASTE,2023-12-24T00:00:00Z,ABIERTA,['019-05-0802'],['MNT-08010']
INC-14147,ROTURA,2024-05-22T00:00:00Z,ABIERTA,['349-64-6699'],['MNT-04374']
INC-14148,VANDALISMO,2024-06-17T00:00:00Z,CERRADA,['204-00-5732'],['MNT-06502']
INC-14149,ROTURA,2024-09-03T00:00:00Z,ABIERTA,['437-55-6304'],['MNT-14451']
INC-1415,MAL FUNCIONAMIENTO,2024-03-01T00:00:00Z,ABIERTA,"['447-15-5280', '108-49-6895']",['MNT-08766']
INC-14150,MAL FUNCIONAMIENTO,2024-09-04T00:00:00Z,CERRADA,['526-79-4793'],['MNT-11824']
INC-14151,DESGASTE,2024-08-28T00:00:00Z,CERRADA,['542-96-6181'],['MNT-08687']
INC-14152,DESGASTE,2024-02-12T00:00:00Z,CERRADA,['742-18-0039'],['MNT-11225']
INC-14153,ROTURA,2023-11-17T00:00:00Z,ABIERTA,['257-85-3058'],['MNT-08689']
INC-14154,DESGASTE,2023-12-26T00:00:00Z,ABIERTA,['378-69-7785'],['MNT-05835']
INC-14155,ROTURA,2023-10-24T00:00:00Z,CERRADA,['534-40-4833'],['MNT-10025']
INC-14156,ROTURA,2024-09-02T00:00:00Z,ABIERTA,['221-01-8904'],['MNT-02804']
INC-14157,VANDALISMO,2024-08-20T00:00:00Z,CERRADA,['024-82-3448'],['MNT-04552']
INC-14158,VANDALISMO,2024-02-28T00:00:00Z,ABIERTA,['504-07-0672'],"['MNT-02674', 'MNT-12482']"
INC-14159,MAL FUNCIONAMIENTO,2023-11-20T00:00:00Z,CERRADA,['482-84-8485'],['MNT-00698']
INC-1416,VANDALISMO,2024-07-17T00:00:00Z,CERRADA,"['497-04-7406', '199-97-0966', '294-16-8118']",['MNT-04133']
INC-14160,VANDALISMO,2023-12-22T00:00:00Z,ABIERTA,['853-84-5034'],['MNT-08886']
INC-14161,DESGASTE,2024-06-17T00:00:00Z,CERRADA,['528-67-5243'],"['MNT-01593', 'MNT-03308', 'MNT-10657']"
INC-14162,MAL FUNCIONAMIENTO,2024-01-24T00:00:00Z,ABIERTA,['193-02-0387'],['MNT-14227']
INC-14163,ROTURA,2024-10-12T00:00:00Z,ABIERTA,['753-08-0846'],['MNT-11141']
INC-14164,ROTURA,2024-03-09T00:00:00Z,CERRADA,['986-91-6131'],"['MNT-02312', 'MNT-04197']"
INC-14165,MAL FUNCIONAMIENTO,2024-01-18T00:00:00Z,CERRADA,['704-65-5029'],['MNT-08199']
INC-14166,ROTURA,2024-03-20T00:00:00Z,CERRADA,['534-40-4833'],['MNT-01666']
INC-14167,VANDALISMO,2024-09-04T00:00:00Z,ABIERTA,['963-49-8353'],"['MNT-11912', 'MNT-12170']"
INC-14168,ROTURA,2024-04-13T00:00:00Z,ABIERTA,['542-08-1606'],"['MNT-03436', 'MNT-04640', 'MNT-05447']"
INC-14169,VANDALISMO,2024-05-04T00:00:00Z,CERRADA,['202-40-3277'],"['MNT-12461', 'MNT-13170']"
INC-1417,MAL FUNCIONAMIENTO,2023-10-11T00:00:00Z,CERRADA,"['874-87-1041', '380-26-3361', '626-29-8297']",['MNT-10283']
INC-14170,DESGASTE,2024-04-21T00:00:00Z,CERRADA,['161-91-5585'],['MNT-08550']
INC-14171,VANDALISMO,2023-12-19T00:00:00Z,ABIERTA,['422-50-1409'],['MNT-13363']
INC-14172,VANDALISMO,2024-02-10T00:00:00Z,ABIERTA,['813-75-9847'],['MNT-07733']
INC-14173,ROTURA,2023-12-06T00:00:00Z,ABIERTA,['132-23-7195'],"['MNT-12428', 'MNT-13510']"
INC-14174,VANDALISMO,2024-07-25T00:00:00Z,ABIERTA,['479-26-6558'],['MNT-10246']
INC-14175,VANDALISMO,2024-07-05T00:00:00Z,ABIERTA,['823-92-7633'],['MNT-03317']
INC-14176,VANDALISMO,2024-04-21T00:00:00Z,ABIERTA,['509-00-0556'],['MNT-11286']
INC-14177,VANDALISMO,2023-12-04T00:00:00Z,CERRADA,['474-27-0784'],['MNT-02657']
INC-14178,DESGASTE,2023-10-12T00:00:00Z,ABIERTA,['021-48-2976'],['MNT-04787']
INC-14179,MAL FUNCIONAMIENTO,2024-01-30T00:00:00Z,ABIERTA,['545-67-6239'],['MNT-09182']
INC-1418,DESGASTE,2024-08-07T00:00:00Z,CERRADA,['378-07-7393'],"['MNT-09476', 'MNT-09709']"
INC-14180,MAL FUNCIONAMIENTO,2024-02-26T00:00:00Z,CERRADA,['872-67-3391'],['MNT-13860']
INC-14181,VANDALISMO,2024-03-23T00:00:00Z,ABIERTA,['873-14-4851'],['MNT-12047']
INC-14182,DESGASTE,2023-11-21T00:00:00Z,CERRADA,['307-63-8735'],['MNT-03970']
INC-14183,ROTURA,2024-05-26T00:00:00Z,CERRADA,['508-60-2593'],['MNT-10602']
INC-14184,ROTURA,2024-03-08T00:00:00Z,CERRADA,['994-35-3688'],"['MNT-03096', 'MNT-09504']"
INC-14185,VANDALISMO,2023-10-27T00:00:00Z,CERRADA,['554-80-4894'],['MNT-09189']
INC-14186,DESGASTE,2023-12-16T00:00:00Z,CERRADA,['062-30-2784'],['MNT-04636']
INC-14187,VANDALISMO,2024-09-06T00:00:00Z,CERRADA,['335-07-1390'],['MNT-06221']
INC-14188,MAL FUNCIONAMIENTO,2024-05-06T00:00:00Z,ABIERTA,['467-93-8006'],['MNT-09935']
INC-14189,MAL FUNCIONAMIENTO,2024-04-23T00:00:00Z,CERRADA,['463-41-5971'],"['MNT-12428', 'MNT-13510']"
INC-1419,VANDALISMO,2023-11-03T00:00:00Z,CERRADA,"['384-33-1655', '909-45-0572', '028-70-0886']",['MNT-00510']
INC-14190,MAL FUNCIONAMIENTO,2024-07-03T00:00:00Z,ABIERTA,['593-06-5142'],['MNT-14788']
INC-14191,ROTURA,2023-10-29T00:00:00Z,ABIERTA,['945-91-5104'],['MNT-11839']
INC-14192,DESGASTE,2024-10-03T00:00:00Z,ABIERTA,['951-82-2889'],['MNT-04216']
INC-14193,VANDALISMO,2024-04-16T00:00:00Z,CERRADA,['967-36-5241'],['MNT-05124']
INC-14194,VANDALISMO,2024-10-13T00:00:00Z,ABIERTA,['275-22-8828'],['MNT-14935']
INC-14195,DESGASTE,2024-08-26T00:00:00Z,CERRADA,['295-80-5468'],['MNT-03525']
INC-14196,VANDALISMO,2024-07-08T00:00:00Z,CERRADA,['354-70-5102'],['MNT-04642']
INC-14197,DESGASTE,2024-09-03T00:00:00Z,ABIERTA,['451-25-9021'],"['MNT-05313', 'MNT-11814']"
INC-14198,ROTURA,2023-07-12T00:00:00Z,CERRADA,['771-04-0443'],['MNT-09541']
INC-14199,DESGASTE,2024-08-20T00:00:00Z,ABIERTA,['152-53-0964'],['MNT-13091']
INC-142,ROTURA,2024-08-27T00:00:00Z,ABIERTA,"['800-63-9797', '786-16-3738', '179-73-2227']",['MNT-03999']
INC-1420,MAL FUNCIONAMIENTO,2024-10-12T00:00:00Z,CERRADA,"['202-58-9347', '944-31-0750', '096-08-7345']",['MNT-07916']
INC-14200,MAL FUNCIONAMIENTO,2024-06-16T00:00:00Z,ABIERTA,['987-50-3266'],['MNT-05677']
INC-14201,MAL FUNCIONAMIENTO,2024-03-01T00:00:00Z,CERRADA,['661-68-7935'],['MNT-09576']
INC-14202,DESGASTE,2024-03-22T00:00:00Z,CERRADA,['006-39-1711'],['MNT-10821']
INC-14203,VANDALISMO,2024-07-30T00:00:00Z,CERRADA,['790-67-9089'],"['MNT-01311', 'MNT-05562', 'MNT-08793', 'MNT-10815']"
INC-14204,MAL FUNCIONAMIENTO,2023-11-20T00:00:00Z,CERRADA,['138-10-0505'],['MNT-08935']
INC-14205,MAL FUNCIONAMIENTO,2023-11-27T00:00:00Z,ABIERTA,['512-49-5110'],"['MNT-12889', 'MNT-13626']"
INC-14206,ROTURA,2024-11-10T00:00:00Z,ABIERTA,['970-43-3847'],['MNT-07675']
INC-14207,VANDALISMO,2023-11-30T00:00:00Z,ABIERTA,['004-03-9685'],['MNT-01056']
INC-14208,MAL FUNCIONAMIENTO,2024-03-21T00:00:00Z,CERRADA,['320-35-0397'],"['MNT-07252', 'MNT-14114']"
INC-14209,DESGASTE,2024-05-08T00:00:00Z,CERRADA,['019-05-0802'],"['MNT-04876', 'MNT-11325']"
INC-1421,MAL FUNCIONAMIENTO,2024-04-20T00:00:00Z,CERRADA,['759-50-2474'],['MNT-08280']
INC-14210,DESGASTE,2024-06-28T00:00:00Z,CERRADA,['993-37-2377'],['MNT-14711']
INC-14211,ROTURA,2024-09-02T00:00:00Z,CERRADA,['302-57-0729'],"['MNT-02778', 'MNT-06660']"
INC-14212,MAL FUNCIONAMIENTO,2024-06-19T00:00:00Z,CERRADA,['139-18-0549'],"['MNT-09682', 'MNT-13574']"
INC-14213,ROTURA,2024-01-23T00:00:00Z,CERRADA,['497-37-8863'],['MNT-12966']
INC-14214,MAL FUNCIONAMIENTO,2024-05-05T00:00:00Z,ABIERTA,['579-27-0304'],['MNT-03697']
INC-14215,MAL FUNCIONAMIENTO,2024-04-23T00:00:00Z,CERRADA,['151-41-1474'],['MNT-11940']
INC-14216,MAL FUNCIONAMIENTO,2024-01-25T00:00:00Z,ABIERTA,['270-29-2118'],['MNT-11370']
INC-14217,MAL FUNCIONAMIENTO,2024-07-16T00:00:00Z,ABIERTA,['818-75-6359'],['MNT-08837']
INC-14218,ROTURA,2024-10-03T00:00:00Z,ABIERTA,['086-78-9621'],['MNT-02638']
INC-14219,MAL FUNCIONAMIENTO,2023-11-25T00:00:00Z,ABIERTA,['824-28-0341'],['MNT-09101']
INC-1422,VANDALISMO,2024-06-08T00:00:00Z,ABIERTA,"['328-82-6784', '406-65-6563', '773-05-1550']",['MNT-04973']
INC-14220,MAL FUNCIONAMIENTO,2024-02-05T00:00:00Z,CERRADA,['845-59-7097'],['MNT-09396']
INC-14221,DESGASTE,2024-01-04T00:00:00Z,CERRADA,['854-45-9688'],['MNT-05173']
INC-14222,MAL FUNCIONAMIENTO,2024-06-16T00:00:00Z,CERRADA,['504-93-1496'],"['MNT-00374', 'MNT-10352']"
INC-14223,ROTURA,2024-04-20T00:00:00Z,CERRADA,['180-15-2578'],"['MNT-04300', 'MNT-12358', 'MNT-12618']"
INC-14224,VANDALISMO,2024-03-10T00:00:00Z,CERRADA,['237-33-2198'],['MNT-11043']
INC-14225,DESGASTE,2023-11-01T00:00:00Z,CERRADA,['924-58-5870'],"['MNT-07612', 'MNT-14808']"
INC-14226,DESGASTE,2024-02-08T00:00:00Z,ABIERTA,['336-03-8254'],['MNT-05783']
INC-14227,MAL FUNCIONAMIENTO,2024-05-03T00:00:00Z,ABIERTA,['556-51-1172'],['MNT-03840']
INC-14228,MAL FUNCIONAMIENTO,2023-10-17T00:00:00Z,ABIERTA,['444-81-7075'],"['MNT-07601', 'MNT-11223']"
INC-14229,MAL FUNCIONAMIENTO,2024-06-09T00:00:00Z,CERRADA,['800-13-9710'],['MNT-08130']
INC-1423,VANDALISMO,2024-09-02T00:00:00Z,ABIERTA,"['210-66-4779', '918-39-5464']",['MNT-06659']
INC-14230,DESGASTE,2024-10-13T00:00:00Z,CERRADA,['734-21-9116'],"['MNT-04171', 'MNT-04996', 'MNT-12563']"
INC-14231,DESGASTE,2024-02-04T00:00:00Z,CERRADA,['197-96-7641'],"['MNT-04114', 'MNT-09075']"
INC-14232,DESGASTE,2024-12-06T00:00:00Z,CERRADA,['520-94-2906'],['MNT-09617']
INC-14233,VANDALISMO,2024-03-05T00:00:00Z,CERRADA,['846-51-0924'],"['MNT-08784', 'MNT-14991']"
INC-14234,MAL FUNCIONAMIENTO,2024-04-18T00:00:00Z,CERRADA,['507-15-3856'],['MNT-04109']
INC-14235,MAL FUNCIONAMIENTO,2024-07-06T00:00:00Z,ABIERTA,['025-87-9892'],['MNT-02924']
INC-14236,DESGASTE,2024-03-04T00:00:00Z,ABIERTA,['004-38-3649'],['MNT-06301']
INC-14237,MAL FUNCIONAMIENTO,2024-04-19T00:00:00Z,ABIERTA,['265-28-4336'],"['MNT-05616', 'MNT-09667']"
INC-14238,MAL FUNCIONAMIENTO,2024-05-09T00:00:00Z,CERRADA,['427-38-8325'],"['MNT-08821', 'MNT-13361']"
INC-14239,MAL FUNCIONAMIENTO,2024-08-23T00:00:00Z,ABIERTA,['600-02-4395'],['MNT-09404']
INC-1424,VANDALISMO,2024-05-07T00:00:00Z,ABIERTA,"['647-58-8630', '978-04-9425', '308-26-7222']",['MNT-03713']
INC-14240,MAL FUNCIONAMIENTO,2024-05-17T00:00:00Z,CERRADA,['210-69-7560'],['MNT-09876']
INC-14241,MAL FUNCIONAMIENTO,2024-08-01T00:00:00Z,ABIERTA,['255-73-5940'],['MNT-09996']
INC-14242,VANDALISMO,2024-06-30T00:00:00Z,CERRADA,['615-37-2279'],['MNT-05012']
INC-14243,MAL FUNCIONAMIENTO,2024-05-14T00:00:00Z,ABIERTA,['217-22-2848'],['MNT-03071']
INC-14244,MAL FUNCIONAMIENTO,2024-10-09T00:00:00Z,CERRADA,['932-47-3916'],['MNT-11247']
INC-14245,DESGASTE,2023-11-20T00:00:00Z,ABIERTA,['579-27-0304'],['MNT-00092']
INC-14246,ROTURA,2023-12-05T00:00:00Z,CERRADA,['592-78-9822'],"['MNT-05175', 'MNT-09407']"
INC-14247,DESGASTE,2024-05-24T00:00:00Z,CERRADA,['505-17-2907'],['MNT-02123']
INC-14248,DESGASTE,2023-12-21T00:00:00Z,ABIERTA,['078-82-0281'],['MNT-05587']
INC-14249,MAL FUNCIONAMIENTO,2024-05-29T00:00:00Z,ABIERTA,['346-87-8860'],['MNT-06406']
INC-1425,VANDALISMO,2024-06-15T00:00:00Z,CERRADA,"['445-96-4233', '700-54-1921', '522-58-1512']",['MNT-08492']
INC-14250,VANDALISMO,2024-02-08T00:00:00Z,CERRADA,['695-20-5354'],['MNT-12990']
INC-14251,ROTURA,2023-10-24T00:00:00Z,CERRADA,['556-53-2196'],['MNT-12012']
INC-14252,MAL FUNCIONAMIENTO,2024-03-22T00:00:00Z,ABIERTA,['784-59-0018'],['MNT-10447']
INC-14253,MAL FUNCIONAMIENTO,2024-10-02T00:00:00Z,CERRADA,['985-64-5474'],['MNT-09817']
INC-14254,DESGASTE,2024-05-24T00:00:00Z,ABIERTA,['414-98-9311'],"['MNT-03279', 'MNT-06638']"
INC-14255,VANDALISMO,2024-05-11T00:00:00Z,CERRADA,['585-48-0696'],['MNT-09327']
INC-14256,VANDALISMO,2024-05-28T00:00:00Z,ABIERTA,['561-26-1646'],['MNT-01085']
INC-14257,ROTURA,2024-01-03T00:00:00Z,CERRADA,['990-70-1323'],['MNT-08210']
INC-14258,DESGASTE,2023-12-09T00:00:00Z,ABIERTA,['288-53-8601'],['MNT-07120']
INC-14259,MAL FUNCIONAMIENTO,2023-10-18T00:00:00Z,ABIERTA,['850-86-6097'],"['MNT-04902', 'MNT-07611']"
INC-1426,MAL FUNCIONAMIENTO,2024-04-22T00:00:00Z,ABIERTA,"['215-32-3189', '548-48-5149']",['MNT-04067']
